,path,size,sensor,eye,id_number,gender
5006,../NDIRIS_240x20/LG4000/right/NormalizedImages/05619d773_imno.bmp,240x20,LG4000,right,5619,0
5007,../NDIRIS_240x20/LG4000/right/NormalizedImages/04470d1996_imno.bmp,240x20,LG4000,right,4470,0
5008,../NDIRIS_240x20/LG4000/right/NormalizedImages/05015d392_imno.bmp,240x20,LG4000,right,5015,1
5009,../NDIRIS_240x20/LG4000/right/NormalizedImages/06088d74_imno.bmp,240x20,LG4000,right,6088,1
5010,../NDIRIS_240x20/LG4000/right/NormalizedImages/06044d183_imno.bmp,240x20,LG4000,right,6044,1
5011,../NDIRIS_240x20/LG4000/right/NormalizedImages/05854d210_imno.bmp,240x20,LG4000,right,5854,1
5012,../NDIRIS_240x20/LG4000/right/NormalizedImages/05622d381_imno.bmp,240x20,LG4000,right,5622,0
5013,../NDIRIS_240x20/LG4000/right/NormalizedImages/05767d4_imno.bmp,240x20,LG4000,right,5767,1
5014,../NDIRIS_240x20/LG4000/right/NormalizedImages/05344d503_imno.bmp,240x20,LG4000,right,5344,0
5015,../NDIRIS_240x20/LG4000/right/NormalizedImages/05710d98_imno.bmp,240x20,LG4000,right,5710,1
5016,../NDIRIS_240x20/LG4000/right/NormalizedImages/05368d443_imno.bmp,240x20,LG4000,right,5368,0
5017,../NDIRIS_240x20/LG4000/right/NormalizedImages/05191d404_imno.bmp,240x20,LG4000,right,5191,1
5018,../NDIRIS_240x20/LG4000/right/NormalizedImages/05463d522_imno.bmp,240x20,LG4000,right,5463,0
5019,../NDIRIS_240x20/LG4000/right/NormalizedImages/05832d71_imno.bmp,240x20,LG4000,right,5832,0
5020,../NDIRIS_240x20/LG4000/right/NormalizedImages/05403d168_imno.bmp,240x20,LG4000,right,5403,0
5021,../NDIRIS_240x20/LG4000/right/NormalizedImages/05570d110_imno.bmp,240x20,LG4000,right,5570,0
5022,../NDIRIS_240x20/LG4000/right/NormalizedImages/06005d58_imno.bmp,240x20,LG4000,right,6005,1
5023,../NDIRIS_240x20/LG4000/right/NormalizedImages/05943d53_imno.bmp,240x20,LG4000,right,5943,1
5024,../NDIRIS_240x20/LG4000/right/NormalizedImages/05705d664_imno.bmp,240x20,LG4000,right,5705,0
5025,../NDIRIS_240x20/LG4000/right/NormalizedImages/05623d577_imno.bmp,240x20,LG4000,right,5623,0
5026,../NDIRIS_240x20/LG4000/right/NormalizedImages/05615d404_imno.bmp,240x20,LG4000,right,5615,1
5027,../NDIRIS_240x20/LG4000/right/NormalizedImages/05893d116_imno.bmp,240x20,LG4000,right,5893,0
5028,../NDIRIS_240x20/LG4000/right/NormalizedImages/05619d711_imno.bmp,240x20,LG4000,right,5619,0
5029,../NDIRIS_240x20/LG4000/right/NormalizedImages/05795d146_imno.bmp,240x20,LG4000,right,5795,0
5030,../NDIRIS_240x20/LG4000/right/NormalizedImages/05661d2_imno.bmp,240x20,LG4000,right,5661,0
5031,../NDIRIS_240x20/LG4000/right/NormalizedImages/05653d4_imno.bmp,240x20,LG4000,right,5653,0
5032,../NDIRIS_240x20/LG4000/right/NormalizedImages/05650d115_imno.bmp,240x20,LG4000,right,5650,0
5033,../NDIRIS_240x20/LG4000/right/NormalizedImages/04470d2270_imno.bmp,240x20,LG4000,right,4470,0
5034,../NDIRIS_240x20/LG4000/right/NormalizedImages/05650d36_imno.bmp,240x20,LG4000,right,5650,0
5035,../NDIRIS_240x20/LG4000/right/NormalizedImages/05244d525_imno.bmp,240x20,LG4000,right,5244,1
5036,../NDIRIS_240x20/LG4000/right/NormalizedImages/04233d2435_imno.bmp,240x20,LG4000,right,4233,1
5037,../NDIRIS_240x20/LG4000/right/NormalizedImages/05526d246_imno.bmp,240x20,LG4000,right,5526,0
5038,../NDIRIS_240x20/LG4000/right/NormalizedImages/05661d293_imno.bmp,240x20,LG4000,right,5661,0
5039,../NDIRIS_240x20/LG4000/right/NormalizedImages/05749d4_imno.bmp,240x20,LG4000,right,5749,1
5040,../NDIRIS_240x20/LG4000/right/NormalizedImages/06036d82_imno.bmp,240x20,LG4000,right,6036,1
5041,../NDIRIS_240x20/LG4000/right/NormalizedImages/05993d64_imno.bmp,240x20,LG4000,right,5993,1
5042,../NDIRIS_240x20/LG4000/right/NormalizedImages/05932d95_imno.bmp,240x20,LG4000,right,5932,1
5043,../NDIRIS_240x20/LG4000/right/NormalizedImages/05301d812_imno.bmp,240x20,LG4000,right,5301,0
5044,../NDIRIS_240x20/LG4000/right/NormalizedImages/05450d540_imno.bmp,240x20,LG4000,right,5450,1
5045,../NDIRIS_240x20/LG4000/right/NormalizedImages/05798d241_imno.bmp,240x20,LG4000,right,5798,0
5046,../NDIRIS_240x20/LG4000/right/NormalizedImages/05734d179_imno.bmp,240x20,LG4000,right,5734,1
5047,../NDIRIS_240x20/LG4000/right/NormalizedImages/05513d83_imno.bmp,240x20,LG4000,right,5513,1
5048,../NDIRIS_240x20/LG4000/right/NormalizedImages/05802d141_imno.bmp,240x20,LG4000,right,5802,1
5049,../NDIRIS_240x20/LG4000/right/NormalizedImages/05469d108_imno.bmp,240x20,LG4000,right,5469,0
5050,../NDIRIS_240x20/LG4000/right/NormalizedImages/05651d146_imno.bmp,240x20,LG4000,right,5651,0
5051,../NDIRIS_240x20/LG4000/right/NormalizedImages/05248d916_imno.bmp,240x20,LG4000,right,5248,0
5052,../NDIRIS_240x20/LG4000/right/NormalizedImages/05815d95_imno.bmp,240x20,LG4000,right,5815,0
5053,../NDIRIS_240x20/LG4000/right/NormalizedImages/05470d100_imno.bmp,240x20,LG4000,right,5470,1
5054,../NDIRIS_240x20/LG4000/right/NormalizedImages/05460d93_imno.bmp,240x20,LG4000,right,5460,1
5055,../NDIRIS_240x20/LG4000/right/NormalizedImages/05525d104_imno.bmp,240x20,LG4000,right,5525,0
5056,../NDIRIS_240x20/LG4000/right/NormalizedImages/05375d372_imno.bmp,240x20,LG4000,right,5375,1
5057,../NDIRIS_240x20/LG4000/right/NormalizedImages/05574d70_imno.bmp,240x20,LG4000,right,5574,1
5058,../NDIRIS_240x20/LG4000/right/NormalizedImages/05680d2_imno.bmp,240x20,LG4000,right,5680,1
5059,../NDIRIS_240x20/LG4000/right/NormalizedImages/05442d526_imno.bmp,240x20,LG4000,right,5442,1
5060,../NDIRIS_240x20/LG4000/right/NormalizedImages/05680d458_imno.bmp,240x20,LG4000,right,5680,1
5061,../NDIRIS_240x20/LG4000/right/NormalizedImages/05850d96_imno.bmp,240x20,LG4000,right,5850,1
5062,../NDIRIS_240x20/LG4000/right/NormalizedImages/05857d334_imno.bmp,240x20,LG4000,right,5857,0
5063,../NDIRIS_240x20/LG4000/right/NormalizedImages/05664d387_imno.bmp,240x20,LG4000,right,5664,0
5064,../NDIRIS_240x20/LG4000/right/NormalizedImages/05305d141_imno.bmp,240x20,LG4000,right,5305,1
5065,../NDIRIS_240x20/LG4000/right/NormalizedImages/05694d36_imno.bmp,240x20,LG4000,right,5694,0
5066,../NDIRIS_240x20/LG4000/right/NormalizedImages/06200d6_imno.bmp,240x20,LG4000,right,6200,0
5067,../NDIRIS_240x20/LG4000/right/NormalizedImages/05889d61_imno.bmp,240x20,LG4000,right,5889,1
5068,../NDIRIS_240x20/LG4000/right/NormalizedImages/05321d734_imno.bmp,240x20,LG4000,right,5321,0
5069,../NDIRIS_240x20/LG4000/right/NormalizedImages/05671d727_imno.bmp,240x20,LG4000,right,5671,0
5070,../NDIRIS_240x20/LG4000/right/NormalizedImages/04394d2265_imno.bmp,240x20,LG4000,right,4394,0
5071,../NDIRIS_240x20/LG4000/right/NormalizedImages/05518d614_imno.bmp,240x20,LG4000,right,5518,0
5072,../NDIRIS_240x20/LG4000/right/NormalizedImages/05760d471_imno.bmp,240x20,LG4000,right,5760,1
5073,../NDIRIS_240x20/LG4000/right/NormalizedImages/05671d404_imno.bmp,240x20,LG4000,right,5671,0
5074,../NDIRIS_240x20/LG4000/right/NormalizedImages/05399d121_imno.bmp,240x20,LG4000,right,5399,1
5075,../NDIRIS_240x20/LG4000/right/NormalizedImages/06059d150_imno.bmp,240x20,LG4000,right,6059,0
5076,../NDIRIS_240x20/LG4000/right/NormalizedImages/05608d5_imno.bmp,240x20,LG4000,right,5608,0
5077,../NDIRIS_240x20/LG4000/right/NormalizedImages/05465d224_imno.bmp,240x20,LG4000,right,5465,0
5078,../NDIRIS_240x20/LG4000/right/NormalizedImages/05393d276_imno.bmp,240x20,LG4000,right,5393,1
5079,../NDIRIS_240x20/LG4000/right/NormalizedImages/05531d747_imno.bmp,240x20,LG4000,right,5531,1
5080,../NDIRIS_240x20/LG4000/right/NormalizedImages/05832d374_imno.bmp,240x20,LG4000,right,5832,0
5081,../NDIRIS_240x20/LG4000/right/NormalizedImages/05616d652_imno.bmp,240x20,LG4000,right,5616,1
5082,../NDIRIS_240x20/LG4000/right/NormalizedImages/05484d319_imno.bmp,240x20,LG4000,right,5484,0
5083,../NDIRIS_240x20/LG4000/right/NormalizedImages/05804d559_imno.bmp,240x20,LG4000,right,5804,1
5084,../NDIRIS_240x20/LG4000/right/NormalizedImages/05513d423_imno.bmp,240x20,LG4000,right,5513,1
5085,../NDIRIS_240x20/LG4000/right/NormalizedImages/05447d108_imno.bmp,240x20,LG4000,right,5447,0
5086,../NDIRIS_240x20/LG4000/right/NormalizedImages/05288d409_imno.bmp,240x20,LG4000,right,5288,1
5087,../NDIRIS_240x20/LG4000/right/NormalizedImages/05723d217_imno.bmp,240x20,LG4000,right,5723,1
5088,../NDIRIS_240x20/LG4000/right/NormalizedImages/05733d228_imno.bmp,240x20,LG4000,right,5733,1
5089,../NDIRIS_240x20/LG4000/right/NormalizedImages/05616d658_imno.bmp,240x20,LG4000,right,5616,1
5090,../NDIRIS_240x20/LG4000/right/NormalizedImages/05517d227_imno.bmp,240x20,LG4000,right,5517,1
5091,../NDIRIS_240x20/LG4000/right/NormalizedImages/05833d572_imno.bmp,240x20,LG4000,right,5833,1
5092,../NDIRIS_240x20/LG4000/right/NormalizedImages/04394d1679_imno.bmp,240x20,LG4000,right,4394,0
5093,../NDIRIS_240x20/LG4000/right/NormalizedImages/05802d313_imno.bmp,240x20,LG4000,right,5802,1
5094,../NDIRIS_240x20/LG4000/right/NormalizedImages/04870d1113_imno.bmp,240x20,LG4000,right,4870,1
5095,../NDIRIS_240x20/LG4000/right/NormalizedImages/06004d192_imno.bmp,240x20,LG4000,right,6004,1
5096,../NDIRIS_240x20/LG4000/right/NormalizedImages/05893d415_imno.bmp,240x20,LG4000,right,5893,0
5097,../NDIRIS_240x20/LG4000/right/NormalizedImages/06046d252_imno.bmp,240x20,LG4000,right,6046,1
5098,../NDIRIS_240x20/LG4000/right/NormalizedImages/05499d72_imno.bmp,240x20,LG4000,right,5499,0
5099,../NDIRIS_240x20/LG4000/right/NormalizedImages/05316d96_imno.bmp,240x20,LG4000,right,5316,1
5100,../NDIRIS_240x20/LG4000/right/NormalizedImages/05369d103_imno.bmp,240x20,LG4000,right,5369,0
5101,../NDIRIS_240x20/LG4000/right/NormalizedImages/06034d184_imno.bmp,240x20,LG4000,right,6034,0
5102,../NDIRIS_240x20/LG4000/right/NormalizedImages/05494d67_imno.bmp,240x20,LG4000,right,5494,0
5103,../NDIRIS_240x20/LG4000/right/NormalizedImages/05644d93_imno.bmp,240x20,LG4000,right,5644,1
5104,../NDIRIS_240x20/LG4000/right/NormalizedImages/05504d116_imno.bmp,240x20,LG4000,right,5504,1
5105,../NDIRIS_240x20/LG4000/right/NormalizedImages/05501d168_imno.bmp,240x20,LG4000,right,5501,0
5106,../NDIRIS_240x20/LG4000/right/NormalizedImages/05795d335_imno.bmp,240x20,LG4000,right,5795,0
5107,../NDIRIS_240x20/LG4000/right/NormalizedImages/05337d373_imno.bmp,240x20,LG4000,right,5337,1
5108,../NDIRIS_240x20/LG4000/right/NormalizedImages/05822d200_imno.bmp,240x20,LG4000,right,5822,1
5109,../NDIRIS_240x20/LG4000/right/NormalizedImages/05308d233_imno.bmp,240x20,LG4000,right,5308,1
5110,../NDIRIS_240x20/LG4000/right/NormalizedImages/05366d436_imno.bmp,240x20,LG4000,right,5366,1
5111,../NDIRIS_240x20/LG4000/right/NormalizedImages/05608d66_imno.bmp,240x20,LG4000,right,5608,0
5112,../NDIRIS_240x20/LG4000/right/NormalizedImages/05526d276_imno.bmp,240x20,LG4000,right,5526,0
5113,../NDIRIS_240x20/LG4000/right/NormalizedImages/05415d557_imno.bmp,240x20,LG4000,right,5415,0
5114,../NDIRIS_240x20/LG4000/right/NormalizedImages/05379d229_imno.bmp,240x20,LG4000,right,5379,1
5115,../NDIRIS_240x20/LG4000/right/NormalizedImages/05545d95_imno.bmp,240x20,LG4000,right,5545,1
5116,../NDIRIS_240x20/LG4000/right/NormalizedImages/05704d6_imno.bmp,240x20,LG4000,right,5704,0
5117,../NDIRIS_240x20/LG4000/right/NormalizedImages/04470d2390_imno.bmp,240x20,LG4000,right,4470,0
5118,../NDIRIS_240x20/LG4000/right/NormalizedImages/05455d832_imno.bmp,240x20,LG4000,right,5455,0
5119,../NDIRIS_240x20/LG4000/right/NormalizedImages/05344d109_imno.bmp,240x20,LG4000,right,5344,0
5120,../NDIRIS_240x20/LG4000/right/NormalizedImages/06036d151_imno.bmp,240x20,LG4000,right,6036,1
5121,../NDIRIS_240x20/LG4000/right/NormalizedImages/05485d154_imno.bmp,240x20,LG4000,right,5485,0
5122,../NDIRIS_240x20/LG4000/right/NormalizedImages/05310d712_imno.bmp,240x20,LG4000,right,5310,1
5123,../NDIRIS_240x20/LG4000/right/NormalizedImages/05803d151_imno.bmp,240x20,LG4000,right,5803,0
5124,../NDIRIS_240x20/LG4000/right/NormalizedImages/05314d222_imno.bmp,240x20,LG4000,right,5314,1
5125,../NDIRIS_240x20/LG4000/right/NormalizedImages/05406d279_imno.bmp,240x20,LG4000,right,5406,1
5126,../NDIRIS_240x20/LG4000/right/NormalizedImages/05337d645_imno.bmp,240x20,LG4000,right,5337,1
5127,../NDIRIS_240x20/LG4000/right/NormalizedImages/05907d157_imno.bmp,240x20,LG4000,right,5907,0
5128,../NDIRIS_240x20/LG4000/right/NormalizedImages/05517d52_imno.bmp,240x20,LG4000,right,5517,1
5129,../NDIRIS_240x20/LG4000/right/NormalizedImages/05524d288_imno.bmp,240x20,LG4000,right,5524,1
5130,../NDIRIS_240x20/LG4000/right/NormalizedImages/05271d415_imno.bmp,240x20,LG4000,right,5271,0
5131,../NDIRIS_240x20/LG4000/right/NormalizedImages/05408d131_imno.bmp,240x20,LG4000,right,5408,1
5132,../NDIRIS_240x20/LG4000/right/NormalizedImages/06023d110_imno.bmp,240x20,LG4000,right,6023,0
5133,../NDIRIS_240x20/LG4000/right/NormalizedImages/05314d195_imno.bmp,240x20,LG4000,right,5314,1
5134,../NDIRIS_240x20/LG4000/right/NormalizedImages/05256d389_imno.bmp,240x20,LG4000,right,5256,0
5135,../NDIRIS_240x20/LG4000/right/NormalizedImages/05833d411_imno.bmp,240x20,LG4000,right,5833,1
5136,../NDIRIS_240x20/LG4000/right/NormalizedImages/05508d132_imno.bmp,240x20,LG4000,right,5508,0
5137,../NDIRIS_240x20/LG4000/right/NormalizedImages/05513d167_imno.bmp,240x20,LG4000,right,5513,1
5138,../NDIRIS_240x20/LG4000/right/NormalizedImages/05526d476_imno.bmp,240x20,LG4000,right,5526,0
5139,../NDIRIS_240x20/LG4000/right/NormalizedImages/05541d637_imno.bmp,240x20,LG4000,right,5541,0
5140,../NDIRIS_240x20/LG4000/right/NormalizedImages/06005d137_imno.bmp,240x20,LG4000,right,6005,1
5141,../NDIRIS_240x20/LG4000/right/NormalizedImages/06034d242_imno.bmp,240x20,LG4000,right,6034,0
5142,../NDIRIS_240x20/LG4000/right/NormalizedImages/05512d497_imno.bmp,240x20,LG4000,right,5512,0
5143,../NDIRIS_240x20/LG4000/right/NormalizedImages/06105d64_imno.bmp,240x20,LG4000,right,6105,1
5144,../NDIRIS_240x20/LG4000/right/NormalizedImages/05788d172_imno.bmp,240x20,LG4000,right,5788,1
5145,../NDIRIS_240x20/LG4000/right/NormalizedImages/05310d540_imno.bmp,240x20,LG4000,right,5310,1
5146,../NDIRIS_240x20/LG4000/right/NormalizedImages/05601d528_imno.bmp,240x20,LG4000,right,5601,1
5147,../NDIRIS_240x20/LG4000/right/NormalizedImages/04327d2005_imno.bmp,240x20,LG4000,right,4327,0
5148,../NDIRIS_240x20/LG4000/right/NormalizedImages/05432d198_imno.bmp,240x20,LG4000,right,5432,1
5149,../NDIRIS_240x20/LG4000/right/NormalizedImages/04870d1761_imno.bmp,240x20,LG4000,right,4870,1
5150,../NDIRIS_240x20/LG4000/right/NormalizedImages/05794d249_imno.bmp,240x20,LG4000,right,5794,1
5151,../NDIRIS_240x20/LG4000/right/NormalizedImages/05642d3_imno.bmp,240x20,LG4000,right,5642,0
5152,../NDIRIS_240x20/LG4000/right/NormalizedImages/05445d312_imno.bmp,240x20,LG4000,right,5445,1
5153,../NDIRIS_240x20/LG4000/right/NormalizedImages/05659d458_imno.bmp,240x20,LG4000,right,5659,1
5154,../NDIRIS_240x20/LG4000/right/NormalizedImages/05628d3_imno.bmp,240x20,LG4000,right,5628,1
5155,../NDIRIS_240x20/LG4000/right/NormalizedImages/05863d76_imno.bmp,240x20,LG4000,right,5863,1
5156,../NDIRIS_240x20/LG4000/right/NormalizedImages/05809d150_imno.bmp,240x20,LG4000,right,5809,1
5157,../NDIRIS_240x20/LG4000/right/NormalizedImages/06209d4_imno.bmp,240x20,LG4000,right,6209,1
5158,../NDIRIS_240x20/LG4000/right/NormalizedImages/05558d203_imno.bmp,240x20,LG4000,right,5558,1
5159,../NDIRIS_240x20/LG4000/right/NormalizedImages/05304d507_imno.bmp,240x20,LG4000,right,5304,0
5160,../NDIRIS_240x20/LG4000/right/NormalizedImages/05704d592_imno.bmp,240x20,LG4000,right,5704,0
5161,../NDIRIS_240x20/LG4000/right/NormalizedImages/05382d146_imno.bmp,240x20,LG4000,right,5382,1
5162,../NDIRIS_240x20/LG4000/right/NormalizedImages/05810d385_imno.bmp,240x20,LG4000,right,5810,1
5163,../NDIRIS_240x20/LG4000/right/NormalizedImages/06232d36_imno.bmp,240x20,LG4000,right,6232,0
5164,../NDIRIS_240x20/LG4000/right/NormalizedImages/05337d615_imno.bmp,240x20,LG4000,right,5337,1
5165,../NDIRIS_240x20/LG4000/right/NormalizedImages/05382d73_imno.bmp,240x20,LG4000,right,5382,1
5166,../NDIRIS_240x20/LG4000/right/NormalizedImages/05501d423_imno.bmp,240x20,LG4000,right,5501,0
5167,../NDIRIS_240x20/LG4000/right/NormalizedImages/06041d56_imno.bmp,240x20,LG4000,right,6041,0
5168,../NDIRIS_240x20/LG4000/right/NormalizedImages/05621d133_imno.bmp,240x20,LG4000,right,5621,0
5169,../NDIRIS_240x20/LG4000/right/NormalizedImages/05368d668_imno.bmp,240x20,LG4000,right,5368,0
5170,../NDIRIS_240x20/LG4000/right/NormalizedImages/05478d53_imno.bmp,240x20,LG4000,right,5478,0
5171,../NDIRIS_240x20/LG4000/right/NormalizedImages/05909d35_imno.bmp,240x20,LG4000,right,5909,0
5172,../NDIRIS_240x20/LG4000/right/NormalizedImages/05314d629_imno.bmp,240x20,LG4000,right,5314,1
5173,../NDIRIS_240x20/LG4000/right/NormalizedImages/05680d32_imno.bmp,240x20,LG4000,right,5680,1
5174,../NDIRIS_240x20/LG4000/right/NormalizedImages/06189d65_imno.bmp,240x20,LG4000,right,6189,1
5175,../NDIRIS_240x20/LG4000/right/NormalizedImages/02463d2756_imno.bmp,240x20,LG4000,right,2463,1
5176,../NDIRIS_240x20/LG4000/right/NormalizedImages/04870d1091_imno.bmp,240x20,LG4000,right,4870,1
5177,../NDIRIS_240x20/LG4000/right/NormalizedImages/06088d40_imno.bmp,240x20,LG4000,right,6088,1
5178,../NDIRIS_240x20/LG4000/right/NormalizedImages/05213d421_imno.bmp,240x20,LG4000,right,5213,0
5179,../NDIRIS_240x20/LG4000/right/NormalizedImages/05466d233_imno.bmp,240x20,LG4000,right,5466,0
5180,../NDIRIS_240x20/LG4000/right/NormalizedImages/05565d425_imno.bmp,240x20,LG4000,right,5565,1
5181,../NDIRIS_240x20/LG4000/right/NormalizedImages/05270d362_imno.bmp,240x20,LG4000,right,5270,1
5182,../NDIRIS_240x20/LG4000/right/NormalizedImages/05651d248_imno.bmp,240x20,LG4000,right,5651,0
5183,../NDIRIS_240x20/LG4000/right/NormalizedImages/05715d2_imno.bmp,240x20,LG4000,right,5715,1
5184,../NDIRIS_240x20/LG4000/right/NormalizedImages/05762d6_imno.bmp,240x20,LG4000,right,5762,1
5185,../NDIRIS_240x20/LG4000/right/NormalizedImages/05616d422_imno.bmp,240x20,LG4000,right,5616,1
5186,../NDIRIS_240x20/LG4000/right/NormalizedImages/05448d116_imno.bmp,240x20,LG4000,right,5448,1
5187,../NDIRIS_240x20/LG4000/right/NormalizedImages/05052d194_imno.bmp,240x20,LG4000,right,5052,1
5188,../NDIRIS_240x20/LG4000/right/NormalizedImages/05233d368_imno.bmp,240x20,LG4000,right,5233,1
5189,../NDIRIS_240x20/LG4000/right/NormalizedImages/05501d224_imno.bmp,240x20,LG4000,right,5501,0
5190,../NDIRIS_240x20/LG4000/right/NormalizedImages/05596d329_imno.bmp,240x20,LG4000,right,5596,0
5191,../NDIRIS_240x20/LG4000/right/NormalizedImages/05853d303_imno.bmp,240x20,LG4000,right,5853,1
5192,../NDIRIS_240x20/LG4000/right/NormalizedImages/05999d203_imno.bmp,240x20,LG4000,right,5999,0
5193,../NDIRIS_240x20/LG4000/right/NormalizedImages/05432d156_imno.bmp,240x20,LG4000,right,5432,1
5194,../NDIRIS_240x20/LG4000/right/NormalizedImages/05561d30_imno.bmp,240x20,LG4000,right,5561,0
5195,../NDIRIS_240x20/LG4000/right/NormalizedImages/05518d464_imno.bmp,240x20,LG4000,right,5518,0
5196,../NDIRIS_240x20/LG4000/right/NormalizedImages/05814d58_imno.bmp,240x20,LG4000,right,5814,1
5197,../NDIRIS_240x20/LG4000/right/NormalizedImages/05473d504_imno.bmp,240x20,LG4000,right,5473,1
5198,../NDIRIS_240x20/LG4000/right/NormalizedImages/05033d1476_imno.bmp,240x20,LG4000,right,5033,1
5199,../NDIRIS_240x20/LG4000/right/NormalizedImages/06174d4_imno.bmp,240x20,LG4000,right,6174,0
5200,../NDIRIS_240x20/LG4000/right/NormalizedImages/05764d437_imno.bmp,240x20,LG4000,right,5764,1
5201,../NDIRIS_240x20/LG4000/right/NormalizedImages/05490d273_imno.bmp,240x20,LG4000,right,5490,0
5202,../NDIRIS_240x20/LG4000/right/NormalizedImages/05956d244_imno.bmp,240x20,LG4000,right,5956,0
5203,../NDIRIS_240x20/LG4000/right/NormalizedImages/04394d2024_imno.bmp,240x20,LG4000,right,4394,0
5204,../NDIRIS_240x20/LG4000/right/NormalizedImages/05807d95_imno.bmp,240x20,LG4000,right,5807,1
5205,../NDIRIS_240x20/LG4000/right/NormalizedImages/05455d53_imno.bmp,240x20,LG4000,right,5455,0
5206,../NDIRIS_240x20/LG4000/right/NormalizedImages/06015d71_imno.bmp,240x20,LG4000,right,6015,1
5207,../NDIRIS_240x20/LG4000/right/NormalizedImages/05409d419_imno.bmp,240x20,LG4000,right,5409,0
5208,../NDIRIS_240x20/LG4000/right/NormalizedImages/05512d81_imno.bmp,240x20,LG4000,right,5512,0
5209,../NDIRIS_240x20/LG4000/right/NormalizedImages/05337d215_imno.bmp,240x20,LG4000,right,5337,1
5210,../NDIRIS_240x20/LG4000/right/NormalizedImages/05490d466_imno.bmp,240x20,LG4000,right,5490,0
5211,../NDIRIS_240x20/LG4000/right/NormalizedImages/05663d36_imno.bmp,240x20,LG4000,right,5663,1
5212,../NDIRIS_240x20/LG4000/right/NormalizedImages/06112d77_imno.bmp,240x20,LG4000,right,6112,1
5213,../NDIRIS_240x20/LG4000/right/NormalizedImages/05742d21_imno.bmp,240x20,LG4000,right,5742,0
5214,../NDIRIS_240x20/LG4000/right/NormalizedImages/06046d94_imno.bmp,240x20,LG4000,right,6046,1
5215,../NDIRIS_240x20/LG4000/right/NormalizedImages/05833d152_imno.bmp,240x20,LG4000,right,5833,1
5216,../NDIRIS_240x20/LG4000/right/NormalizedImages/05321d153_imno.bmp,240x20,LG4000,right,5321,0
5217,../NDIRIS_240x20/LG4000/right/NormalizedImages/05028d1148_imno.bmp,240x20,LG4000,right,5028,0
5218,../NDIRIS_240x20/LG4000/right/NormalizedImages/05542d124_imno.bmp,240x20,LG4000,right,5542,0
5219,../NDIRIS_240x20/LG4000/right/NormalizedImages/05246d375_imno.bmp,240x20,LG4000,right,5246,1
5220,../NDIRIS_240x20/LG4000/right/NormalizedImages/05490d79_imno.bmp,240x20,LG4000,right,5490,0
5221,../NDIRIS_240x20/LG4000/right/NormalizedImages/05373d76_imno.bmp,240x20,LG4000,right,5373,0
5222,../NDIRIS_240x20/LG4000/right/NormalizedImages/06128d62_imno.bmp,240x20,LG4000,right,6128,0
5223,../NDIRIS_240x20/LG4000/right/NormalizedImages/05502d134_imno.bmp,240x20,LG4000,right,5502,1
5224,../NDIRIS_240x20/LG4000/right/NormalizedImages/05512d467_imno.bmp,240x20,LG4000,right,5512,0
5225,../NDIRIS_240x20/LG4000/right/NormalizedImages/05531d871_imno.bmp,240x20,LG4000,right,5531,1
5226,../NDIRIS_240x20/LG4000/right/NormalizedImages/04917d1281_imno.bmp,240x20,LG4000,right,4917,1
5227,../NDIRIS_240x20/LG4000/right/NormalizedImages/05798d122_imno.bmp,240x20,LG4000,right,5798,0
5228,../NDIRIS_240x20/LG4000/right/NormalizedImages/05715d66_imno.bmp,240x20,LG4000,right,5715,1
5229,../NDIRIS_240x20/LG4000/right/NormalizedImages/05863d50_imno.bmp,240x20,LG4000,right,5863,1
5230,../NDIRIS_240x20/LG4000/right/NormalizedImages/05733d495_imno.bmp,240x20,LG4000,right,5733,1
5231,../NDIRIS_240x20/LG4000/right/NormalizedImages/05562d130_imno.bmp,240x20,LG4000,right,5562,0
5232,../NDIRIS_240x20/LG4000/right/NormalizedImages/05479d245_imno.bmp,240x20,LG4000,right,5479,1
5233,../NDIRIS_240x20/LG4000/right/NormalizedImages/05671d93_imno.bmp,240x20,LG4000,right,5671,0
5234,../NDIRIS_240x20/LG4000/right/NormalizedImages/05734d2_imno.bmp,240x20,LG4000,right,5734,1
5235,../NDIRIS_240x20/LG4000/right/NormalizedImages/05764d224_imno.bmp,240x20,LG4000,right,5764,1
5236,../NDIRIS_240x20/LG4000/right/NormalizedImages/05542d552_imno.bmp,240x20,LG4000,right,5542,0
5237,../NDIRIS_240x20/LG4000/right/NormalizedImages/05671d667_imno.bmp,240x20,LG4000,right,5671,0
5238,../NDIRIS_240x20/LG4000/right/NormalizedImages/06167d62_imno.bmp,240x20,LG4000,right,6167,1
5239,../NDIRIS_240x20/LG4000/right/NormalizedImages/05922d119_imno.bmp,240x20,LG4000,right,5922,1
5240,../NDIRIS_240x20/LG4000/right/NormalizedImages/06029d270_imno.bmp,240x20,LG4000,right,6029,1
5241,../NDIRIS_240x20/LG4000/right/NormalizedImages/05697d323_imno.bmp,240x20,LG4000,right,5697,1
5242,../NDIRIS_240x20/LG4000/right/NormalizedImages/05805d295_imno.bmp,240x20,LG4000,right,5805,1
5243,../NDIRIS_240x20/LG4000/right/NormalizedImages/05415d883_imno.bmp,240x20,LG4000,right,5415,0
5244,../NDIRIS_240x20/LG4000/right/NormalizedImages/05271d1014_imno.bmp,240x20,LG4000,right,5271,0
5245,../NDIRIS_240x20/LG4000/right/NormalizedImages/05655d65_imno.bmp,240x20,LG4000,right,5655,0
