,dataset,filename,result
1479,left_240x20_irisbee,90310d1-normalized.ppm,0
1480,left_240x20_irisbee,06144d131-normalized.ppm,2
1481,left_240x20_irisbee,06534d46-normalized.ppm,2
1482,left_240x20_irisbee,05405d116-normalized.ppm,2
1483,left_240x20_irisbee,06331d621-normalized.ppm,2
1484,left_240x20_irisbee,06690d173-normalized.ppm,2
1485,left_240x20_irisbee,05898d157-normalized.ppm,2
1486,left_240x20_irisbee,06073d392-normalized.ppm,2
1487,left_240x20_irisbee,90253d74-normalized.ppm,2
1488,left_240x20_irisbee,05816d176-normalized.ppm,1
1489,left_240x20_irisbee,06045d452-normalized.ppm,2
1490,left_240x20_irisbee,06104d36-normalized.ppm,2
1491,left_240x20_irisbee,06220d3-normalized.ppm,1
1492,left_240x20_irisbee,06139d42-normalized.ppm,0
1493,left_240x20_irisbee,06657d92-normalized.ppm,2
1494,left_240x20_irisbee,06372d1-normalized.ppm,2
1495,left_240x20_irisbee,05515d27-normalized.ppm,2
1496,left_240x20_irisbee,06377d183-normalized.ppm,1
1497,left_240x20_irisbee,06011d47-normalized.ppm,1
1498,left_240x20_irisbee,90359d3-normalized.ppm,1
1499,left_240x20_irisbee,06369d1-normalized.ppm,2
1500,right_240x20_irisbee,05463d126-normalized.ppm,2
1501,right_240x20_irisbee,90312d4-normalized.ppm,1
1502,right_240x20_irisbee,05720d6-normalized.ppm,2
1503,right_240x20_irisbee,05417d45-normalized.ppm,2
1504,right_240x20_irisbee,90386d4-normalized.ppm,2
1505,right_240x20_irisbee,06283d2-normalized.ppm,1
1506,right_240x20_irisbee,05557d98-normalized.ppm,2
1507,right_240x20_irisbee,05714d972-normalized.ppm,1
1508,right_240x20_irisbee,06547d288-normalized.ppm,2
1509,right_240x20_irisbee,06076d270-normalized.ppm,1
1510,right_240x20_irisbee,05727d28-normalized.ppm,2
1511,right_240x20_irisbee,06181d35-normalized.ppm,1
1512,right_240x20_irisbee,06492d332-normalized.ppm,2
1513,right_240x20_irisbee,06213d66-normalized.ppm,2
1514,right_240x20_irisbee,05631d3-normalized.ppm,0
1515,right_240x20_irisbee,05499d72-normalized.ppm,2
1516,right_240x20_irisbee,05939d11-normalized.ppm,1
1517,right_240x20_irisbee,06442d2-normalized.ppm,2
1518,right_240x20_irisbee,05787d290-normalized.ppm,2
1519,right_240x20_irisbee,05641d32-normalized.ppm,2
1520,right_240x20_irisbee,06072d447-normalized.ppm,1
1521,right_240x20_irisbee,05386d185-normalized.ppm,0
1522,right_240x20_irisbee,06012d1037-normalized.ppm,1
1523,right_240x20_irisbee,05704d382-normalized.ppm,2
1524,right_240x20_irisbee,05596d322-normalized.ppm,2
1525,right_240x20_irisbee,06598d185-normalized.ppm,2
1526,right_240x20_irisbee,04917d1248-normalized.ppm,1
1527,right_240x20_irisbee,05997d40-normalized.ppm,2
1528,right_240x20_irisbee,06366d324-normalized.ppm,1
1529,right_240x20_irisbee,05679d406-normalized.ppm,2
1530,right_240x20_irisbee,06020d57-normalized.ppm,2
1531,right_240x20_irisbee,05772d6-normalized.ppm,1
1532,right_240x20_irisbee,05990d38-normalized.ppm,2
1533,right_240x20_irisbee,06363d4-normalized.ppm,2
1534,right_240x20_irisbee,05905d423-normalized.ppm,1
1535,right_240x20_irisbee,05566d15-normalized.ppm,2
1536,right_240x20_irisbee,05491d62-normalized.ppm,2
1537,right_240x20_irisbee,06328d4-normalized.ppm,0
1538,right_240x20_irisbee,05983d40-normalized.ppm,2
1539,right_240x20_irisbee,05638d329-normalized.ppm,0
1540,right_240x20_irisbee,05579d17-normalized.ppm,2
1541,right_240x20_irisbee,06425d2-normalized.ppm,2
1542,right_240x20_irisbee,06261d327-normalized.ppm,1
1543,right_240x20_irisbee,90327d4-normalized.ppm,0
1544,right_240x20_irisbee,90347d4-normalized.ppm,0
1545,right_240x20_irisbee,05874d40-normalized.ppm,1
1546,right_240x20_irisbee,06669d87-normalized.ppm,2
1547,right_240x20_irisbee,06431d4-normalized.ppm,2
1548,right_240x20_irisbee,05799d161-normalized.ppm,2
1549,right_240x20_irisbee,05493d48-normalized.ppm,1
1550,right_240x20_irisbee,06590d3-normalized.ppm,2
1551,right_240x20_irisbee,06454d31-normalized.ppm,2
1552,right_240x20_irisbee,06554d32-normalized.ppm,2
1553,right_240x20_irisbee,05176d860-normalized.ppm,1
1554,right_240x20_irisbee,05928d11-normalized.ppm,2
1555,right_240x20_irisbee,05308d493-normalized.ppm,2
1556,right_240x20_irisbee,05867d38-normalized.ppm,1
1557,right_240x20_irisbee,05529d15-normalized.ppm,1
1558,right_240x20_irisbee,90275d2-normalized.ppm,2
1559,right_240x20_irisbee,06576d314-normalized.ppm,2
1560,right_240x20_irisbee,05585d17-normalized.ppm,2
1561,right_240x20_irisbee,05946d88-normalized.ppm,2
1562,right_240x20_irisbee,05876d23-normalized.ppm,2
1563,right_240x20_irisbee,06544d47-normalized.ppm,2
1564,right_240x20_irisbee,90296d2-normalized.ppm,2
1565,right_240x20_irisbee,05907d322-normalized.ppm,2
1566,right_240x20_irisbee,06517d318-normalized.ppm,1
1567,right_240x20_irisbee,06691d76-normalized.ppm,2
1568,right_240x20_irisbee,05948d11-normalized.ppm,1
1569,right_240x20_irisbee,05634d367-normalized.ppm,0
1570,right_240x20_irisbee,06520d86-normalized.ppm,2
1571,right_240x20_irisbee,90306d2-normalized.ppm,2
1572,right_240x20_irisbee,06067d253-normalized.ppm,2
1573,right_240x20_irisbee,06216d495-normalized.ppm,2
1574,right_240x20_irisbee,06322d84-normalized.ppm,1
1575,right_240x20_irisbee,05359d13-normalized.ppm,0
1576,right_240x20_irisbee,05970d455-normalized.ppm,2
1577,right_240x20_irisbee,06243d2-normalized.ppm,2
1578,right_240x20_irisbee,06344d464-normalized.ppm,1
1579,right_240x20_irisbee,05943d53-normalized.ppm,1
1580,right_240x20_irisbee,05246d219-normalized.ppm,2
1581,right_240x20_irisbee,05759d19-normalized.ppm,2
1582,right_240x20_irisbee,90360d4-normalized.ppm,2
1583,right_240x20_irisbee,05813d40-normalized.ppm,2
1584,right_240x20_irisbee,05588d17-normalized.ppm,1
1585,right_240x20_irisbee,05887d11-normalized.ppm,2
1586,right_240x20_irisbee,90146d84-normalized.ppm,2
1587,right_240x20_irisbee,06593d503-normalized.ppm,2
1588,right_240x20_irisbee,05457d41-normalized.ppm,2
1589,right_240x20_irisbee,06183d2-normalized.ppm,1
1590,right_240x20_irisbee,06357d2-normalized.ppm,0
1591,right_240x20_irisbee,90293d4-normalized.ppm,0
1592,right_240x20_irisbee,06112d203-normalized.ppm,2
1593,right_240x20_irisbee,06129d352-normalized.ppm,2
1594,right_240x20_irisbee,04537d1473-normalized.ppm,2
1595,right_240x20_irisbee,06635d80-normalized.ppm,2
1596,right_240x20_irisbee,06556d233-normalized.ppm,1
1597,right_240x20_irisbee,90252d90-normalized.ppm,2
1598,right_240x20_irisbee,05445d75-normalized.ppm,1
1599,right_240x20_irisbee,06477d486-normalized.ppm,2
1600,right_240x20_irisbee,05284d441-normalized.ppm,2
1601,right_240x20_irisbee,05956d21-normalized.ppm,2
1602,right_240x20_irisbee,05537d115-normalized.ppm,2
1603,right_240x20_irisbee,90348d6-normalized.ppm,1
1604,right_240x20_irisbee,05521d13-normalized.ppm,1
1605,right_240x20_irisbee,06335d288-normalized.ppm,2
1606,right_240x20_irisbee,06327d294-normalized.ppm,2
1607,right_240x20_irisbee,06009d124-normalized.ppm,2
1608,right_240x20_irisbee,05981d38-normalized.ppm,2
1609,right_240x20_irisbee,06016d144-normalized.ppm,0
1610,right_240x20_irisbee,06666d91-normalized.ppm,2
1611,right_240x20_irisbee,06493d99-normalized.ppm,2
1612,right_240x20_irisbee,06136d327-normalized.ppm,0
1613,right_240x20_irisbee,90402d2-normalized.ppm,2
1614,right_240x20_irisbee,90177d88-normalized.ppm,2
1615,right_240x20_irisbee,06222d4-normalized.ppm,2
1616,right_240x20_irisbee,05435d48-normalized.ppm,1
1617,right_240x20_irisbee,05399d194-normalized.ppm,1
1618,right_240x20_irisbee,05825d53-normalized.ppm,2
1619,right_240x20_irisbee,06491d166-normalized.ppm,2
1620,right_240x20_irisbee,06210d129-normalized.ppm,2
1621,right_240x20_irisbee,05951d21-normalized.ppm,2
1622,right_240x20_irisbee,05510d43-normalized.ppm,1
1623,right_240x20_irisbee,06275d4-normalized.ppm,2
1624,right_240x20_irisbee,05904d74-normalized.ppm,2
1625,right_240x20_irisbee,06558d92-normalized.ppm,2
1626,right_240x20_irisbee,06614d3-normalized.ppm,2
1627,right_240x20_irisbee,06671d92-normalized.ppm,2
1628,right_240x20_irisbee,06206d2-normalized.ppm,2
1629,right_240x20_irisbee,06140d2-normalized.ppm,1
1630,right_240x20_irisbee,06632d106-normalized.ppm,2
1631,right_240x20_irisbee,06548d285-normalized.ppm,2
1632,right_240x20_irisbee,06393d33-normalized.ppm,2
1633,right_240x20_irisbee,05769d6-normalized.ppm,2
1634,right_240x20_irisbee,06166d111-normalized.ppm,2
1635,right_240x20_irisbee,06132d6-normalized.ppm,2
1636,right_240x20_irisbee,05710d87-normalized.ppm,1
1637,right_240x20_irisbee,06141d45-normalized.ppm,2
1638,right_240x20_irisbee,05886d53-normalized.ppm,0
1639,right_240x20_irisbee,05512d469-normalized.ppm,2
1640,right_240x20_irisbee,05633d5-normalized.ppm,2
1641,right_240x20_irisbee,06620d75-normalized.ppm,2
1642,right_240x20_irisbee,06194d4-normalized.ppm,2
1643,right_240x20_irisbee,06551d273-normalized.ppm,2
1644,right_240x20_irisbee,05341d153-normalized.ppm,1
1645,right_240x20_irisbee,06526d43-normalized.ppm,2
1646,right_240x20_irisbee,06092d41-normalized.ppm,2
1647,right_240x20_irisbee,05620d3-normalized.ppm,1
1648,right_240x20_irisbee,06106d32-normalized.ppm,2
1649,right_240x20_irisbee,06080d73-normalized.ppm,2
1650,right_240x20_irisbee,06168d41-normalized.ppm,2
1651,right_240x20_irisbee,05852d51-normalized.ppm,1
1652,right_240x20_irisbee,05688d6-normalized.ppm,0
1653,right_240x20_irisbee,05748d4-normalized.ppm,1
1654,right_240x20_irisbee,90333d4-normalized.ppm,2
1655,right_240x20_irisbee,05863d78-normalized.ppm,2
1656,right_240x20_irisbee,06013d125-normalized.ppm,1
1657,right_240x20_irisbee,05812d388-normalized.ppm,2
1658,right_240x20_irisbee,05297d217-normalized.ppm,2
1659,right_240x20_irisbee,05961d15-normalized.ppm,1
1660,right_240x20_irisbee,05610d62-normalized.ppm,1
1661,right_240x20_irisbee,06010d43-normalized.ppm,2
1662,right_240x20_irisbee,06130d447-normalized.ppm,1
1663,right_240x20_irisbee,05715d32-normalized.ppm,1
1664,right_240x20_irisbee,06655d64-normalized.ppm,0
1665,right_240x20_irisbee,06324d6-normalized.ppm,2
1666,right_240x20_irisbee,06063d91-normalized.ppm,0
1667,right_240x20_irisbee,05597d397-normalized.ppm,2
1668,right_240x20_irisbee,06581d28-normalized.ppm,2
1669,right_240x20_irisbee,06528d48-normalized.ppm,2
1670,right_240x20_irisbee,90357d2-normalized.ppm,1
1671,right_240x20_irisbee,05824d407-normalized.ppm,2
1672,right_240x20_irisbee,06306d2-normalized.ppm,2
1673,right_240x20_irisbee,06585d23-normalized.ppm,1
1674,right_240x20_irisbee,05492d346-normalized.ppm,2
1675,right_240x20_irisbee,05551d19-normalized.ppm,2
1676,right_240x20_irisbee,06059d84-normalized.ppm,2
1677,right_240x20_irisbee,05245d88-normalized.ppm,2
1678,right_240x20_irisbee,06179d6-normalized.ppm,2
1679,right_240x20_irisbee,90291d4-normalized.ppm,2
1680,right_240x20_irisbee,06678d90-normalized.ppm,1
1681,right_240x20_irisbee,05446d27-normalized.ppm,2
1682,right_240x20_irisbee,05660d6-normalized.ppm,0
1683,right_240x20_irisbee,06404d6-normalized.ppm,1
1684,right_240x20_irisbee,06724d73-normalized.ppm,2
1685,right_240x20_irisbee,05440d27-normalized.ppm,1
1686,right_240x20_irisbee,05940d65-normalized.ppm,1
1687,right_240x20_irisbee,04327d1726-normalized.ppm,0
1688,right_240x20_irisbee,06121d156-normalized.ppm,1
1689,right_240x20_irisbee,06468d304-normalized.ppm,2
1690,right_240x20_irisbee,06186d6-normalized.ppm,2
1691,right_240x20_irisbee,05709d53-normalized.ppm,2
1692,right_240x20_irisbee,06026d569-normalized.ppm,2
1693,right_240x20_irisbee,06185d92-normalized.ppm,2
1694,right_240x20_irisbee,05470d81-normalized.ppm,2
1695,right_240x20_irisbee,06606d275-normalized.ppm,2
1696,right_240x20_irisbee,05563d15-normalized.ppm,2
1697,right_240x20_irisbee,90383d8-normalized.ppm,2
1698,right_240x20_irisbee,05950d15-normalized.ppm,2
1699,right_240x20_irisbee,06527d365-normalized.ppm,1
1700,right_240x20_irisbee,05305d155-normalized.ppm,2
1701,right_240x20_irisbee,90297d2-normalized.ppm,2
1702,right_240x20_irisbee,90319d4-normalized.ppm,2
1703,right_240x20_irisbee,05451d29-normalized.ppm,1
1704,right_240x20_irisbee,06469d432-normalized.ppm,2
1705,right_240x20_irisbee,05880d589-normalized.ppm,1
1706,right_240x20_irisbee,05256d391-normalized.ppm,1
1707,right_240x20_irisbee,06627d447-normalized.ppm,2
1708,right_240x20_irisbee,06495d443-normalized.ppm,2
1709,right_240x20_irisbee,06263d4-normalized.ppm,2
1710,right_240x20_irisbee,06494d176-normalized.ppm,2
1711,right_240x20_irisbee,06386d121-normalized.ppm,1
1712,right_240x20_irisbee,06173d4-normalized.ppm,1
1713,right_240x20_irisbee,06360d6-normalized.ppm,1
1714,right_240x20_irisbee,90148d84-normalized.ppm,2
1715,right_240x20_irisbee,06452d425-normalized.ppm,2
1716,right_240x20_irisbee,06728d5-normalized.ppm,1
1717,right_240x20_irisbee,06566d246-normalized.ppm,2
1718,right_240x20_irisbee,06424d2-normalized.ppm,1
1719,right_240x20_irisbee,90249d88-normalized.ppm,1
1720,right_240x20_irisbee,06438d6-normalized.ppm,2
1721,right_240x20_irisbee,05857d421-normalized.ppm,2
1722,right_240x20_irisbee,05731d279-normalized.ppm,2
1723,right_240x20_irisbee,05658d34-normalized.ppm,2
1724,right_240x20_irisbee,06500d1440-normalized.ppm,1
1725,right_240x20_irisbee,04470d2143-normalized.ppm,2
1726,right_240x20_irisbee,05690d2-normalized.ppm,1
1727,right_240x20_irisbee,05165d184-normalized.ppm,2
1728,right_240x20_irisbee,90326d4-normalized.ppm,2
1729,right_240x20_irisbee,90381d4-normalized.ppm,2
1730,right_240x20_irisbee,05817d207-normalized.ppm,2
1731,right_240x20_irisbee,05671d1719-normalized.ppm,2
1732,right_240x20_irisbee,05485d111-normalized.ppm,2
1733,right_240x20_irisbee,05394d42-normalized.ppm,2
1734,right_240x20_irisbee,06537d47-normalized.ppm,1
1735,right_240x20_irisbee,06122d126-normalized.ppm,1
1736,right_240x20_irisbee,05600d137-normalized.ppm,2
1737,right_240x20_irisbee,06475d39-normalized.ppm,2
1738,right_240x20_irisbee,90307d2-normalized.ppm,2
1739,right_240x20_irisbee,05508d25-normalized.ppm,2
1740,right_240x20_irisbee,05289d99-normalized.ppm,0
1741,right_240x20_irisbee,06333d122-normalized.ppm,2
1742,right_240x20_irisbee,06403d4-normalized.ppm,2
1743,right_240x20_irisbee,04888d349-normalized.ppm,1
1744,right_240x20_irisbee,06499d54-normalized.ppm,1
1745,right_240x20_irisbee,05409d447-normalized.ppm,1
1746,right_240x20_irisbee,06658d254-normalized.ppm,1
1747,right_240x20_irisbee,05373d177-normalized.ppm,1
1748,right_240x20_irisbee,06158d6-normalized.ppm,1
1749,right_240x20_irisbee,90118d44-normalized.ppm,1
1750,right_240x20_irisbee,05546d14-normalized.ppm,2
1751,right_240x20_irisbee,04511d754-normalized.ppm,1
1752,right_240x20_irisbee,04267d333-normalized.ppm,2
1753,right_240x20_irisbee,05570d54-normalized.ppm,2
1754,right_240x20_irisbee,05916d63-normalized.ppm,2
1755,right_240x20_irisbee,06257d32-normalized.ppm,2
1756,right_240x20_irisbee,06637d79-normalized.ppm,2
1757,right_240x20_irisbee,06660d75-normalized.ppm,1
1758,right_240x20_irisbee,06266d102-normalized.ppm,2
1759,right_240x20_irisbee,05723d90-normalized.ppm,0
1760,right_240x20_irisbee,05517d221-normalized.ppm,0
1761,right_240x20_irisbee,05711d2-normalized.ppm,2
1762,right_240x20_irisbee,06290d6-normalized.ppm,0
1763,right_240x20_irisbee,05980d40-normalized.ppm,2
1764,right_240x20_irisbee,90105d111-normalized.ppm,0
1765,right_240x20_irisbee,06385d36-normalized.ppm,2
1766,right_240x20_irisbee,90392d2-normalized.ppm,0
1767,right_240x20_irisbee,90395d4-normalized.ppm,1
1768,right_240x20_irisbee,05761d504-normalized.ppm,2
1769,right_240x20_irisbee,06103d102-normalized.ppm,1
1770,right_240x20_irisbee,90273d4-normalized.ppm,2
1771,right_240x20_irisbee,06577d8-normalized.ppm,1
1772,right_240x20_irisbee,90274d4-normalized.ppm,2
1773,right_240x20_irisbee,06521d40-normalized.ppm,2
1774,right_240x20_irisbee,05807d239-normalized.ppm,2
1775,right_240x20_irisbee,90218d88-normalized.ppm,1
1776,right_240x20_irisbee,05270d354-normalized.ppm,2
1777,right_240x20_irisbee,06692d76-normalized.ppm,1
1778,right_240x20_irisbee,05695d915-normalized.ppm,2
1779,right_240x20_irisbee,06512d36-normalized.ppm,2
1780,right_240x20_irisbee,05964d81-normalized.ppm,0
1781,right_240x20_irisbee,05913d374-normalized.ppm,2
1782,right_240x20_irisbee,06668d88-normalized.ppm,2
1783,right_240x20_irisbee,06142d36-normalized.ppm,2
1784,right_240x20_irisbee,05649d306-normalized.ppm,1
1785,right_240x20_irisbee,05742d323-normalized.ppm,2
1786,right_240x20_irisbee,05486d157-normalized.ppm,0
1787,right_240x20_irisbee,06119d4-normalized.ppm,2
1788,right_240x20_irisbee,06523d46-normalized.ppm,2
1789,right_240x20_irisbee,05780d2-normalized.ppm,1
1790,right_240x20_irisbee,90338d2-normalized.ppm,0
1791,right_240x20_irisbee,06036d78-normalized.ppm,2
1792,right_240x20_irisbee,05501d108-normalized.ppm,2
1793,right_240x20_irisbee,05605d58-normalized.ppm,2
1794,right_240x20_irisbee,90027d88-normalized.ppm,2
1795,right_240x20_irisbee,05914d158-normalized.ppm,2
1796,right_240x20_irisbee,90032d159-normalized.ppm,0
1797,right_240x20_irisbee,90335d2-normalized.ppm,1
1798,right_240x20_irisbee,05639d3-normalized.ppm,1
1799,right_240x20_irisbee,05344d567-normalized.ppm,2
1800,right_240x20_irisbee,05027d435-normalized.ppm,2
1801,right_240x20_irisbee,06502d348-normalized.ppm,2
1802,right_240x20_irisbee,05547d150-normalized.ppm,1
1803,right_240x20_irisbee,06645d184-normalized.ppm,2
1804,right_240x20_irisbee,05033d1599-normalized.ppm,2
1805,right_240x20_irisbee,06562d44-normalized.ppm,2
1806,right_240x20_irisbee,05317d97-normalized.ppm,1
1807,right_240x20_irisbee,05862d40-normalized.ppm,2
1808,right_240x20_irisbee,06439d448-normalized.ppm,2
1809,right_240x20_irisbee,06124d32-normalized.ppm,2
1810,right_240x20_irisbee,05628d3-normalized.ppm,2
1811,right_240x20_irisbee,06664d87-normalized.ppm,2
1812,right_240x20_irisbee,05532d35-normalized.ppm,1
1813,right_240x20_irisbee,06707d88-normalized.ppm,2
1814,right_240x20_irisbee,06269d32-normalized.ppm,0
1815,right_240x20_irisbee,05528d48-normalized.ppm,2
1816,right_240x20_irisbee,06514d54-normalized.ppm,1
1817,right_240x20_irisbee,05766d267-normalized.ppm,2
1818,right_240x20_irisbee,06006d40-normalized.ppm,2
1819,right_240x20_irisbee,05342d78-normalized.ppm,2
1820,right_240x20_irisbee,05408d628-normalized.ppm,2
1821,right_240x20_irisbee,06663d87-normalized.ppm,2
1822,right_240x20_irisbee,05232d449-normalized.ppm,2
1823,right_240x20_irisbee,06575d293-normalized.ppm,2
1824,right_240x20_irisbee,06472d32-normalized.ppm,2
1825,right_240x20_irisbee,90391d4-normalized.ppm,0
1826,right_240x20_irisbee,90330d4-normalized.ppm,2
1827,right_240x20_irisbee,05627d57-normalized.ppm,0
1828,right_240x20_irisbee,05527d17-normalized.ppm,2
1829,right_240x20_irisbee,90290d4-normalized.ppm,2
1830,right_240x20_irisbee,06531d48-normalized.ppm,2
1831,right_240x20_irisbee,05724d378-normalized.ppm,2
1832,right_240x20_irisbee,05636d631-normalized.ppm,1
1833,right_240x20_irisbee,06563d165-normalized.ppm,1
1834,right_240x20_irisbee,05525d102-normalized.ppm,2
1835,right_240x20_irisbee,06720d81-normalized.ppm,2
1836,right_240x20_irisbee,06604d8-normalized.ppm,1
1837,right_240x20_irisbee,05015d1528-normalized.ppm,1
1838,right_240x20_irisbee,06437d4-normalized.ppm,1
1839,right_240x20_irisbee,06430d51-normalized.ppm,1
1840,right_240x20_irisbee,05798d381-normalized.ppm,2
1841,right_240x20_irisbee,90353d4-normalized.ppm,2
1842,right_240x20_irisbee,05883d40-normalized.ppm,2
1843,right_240x20_irisbee,06084d72-normalized.ppm,0
1844,right_240x20_irisbee,06642d82-normalized.ppm,2
1845,right_240x20_irisbee,06207d234-normalized.ppm,0
1846,right_240x20_irisbee,06123d95-normalized.ppm,1
1847,right_240x20_irisbee,06389d4-normalized.ppm,2
1848,right_240x20_irisbee,05896d11-normalized.ppm,2
1849,right_240x20_irisbee,05581d15-normalized.ppm,1
1850,right_240x20_irisbee,05560d30-normalized.ppm,1
1851,right_240x20_irisbee,06209d236-normalized.ppm,2
1852,right_240x20_irisbee,06161d4-normalized.ppm,1
1853,right_240x20_irisbee,05729d181-normalized.ppm,0
1854,right_240x20_irisbee,06160d4-normalized.ppm,2
1855,right_240x20_irisbee,05482d496-normalized.ppm,2
1856,right_240x20_irisbee,05645d92-normalized.ppm,1
1857,right_240x20_irisbee,90401d2-normalized.ppm,2
1858,right_240x20_irisbee,05552d19-normalized.ppm,2
1859,right_240x20_irisbee,06654d62-normalized.ppm,2
1860,right_240x20_irisbee,06395d478-normalized.ppm,0
1861,right_240x20_irisbee,05509d29-normalized.ppm,2
1862,right_240x20_irisbee,05292d162-normalized.ppm,2
1863,right_240x20_irisbee,06426d195-normalized.ppm,2
1864,right_240x20_irisbee,05949d74-normalized.ppm,0
1865,right_240x20_irisbee,06118d6-normalized.ppm,0
1866,right_240x20_irisbee,05583d82-normalized.ppm,2
1867,right_240x20_irisbee,06107d36-normalized.ppm,2
1868,right_240x20_irisbee,90452d2-normalized.ppm,2
1869,right_240x20_irisbee,05989d36-normalized.ppm,2
1870,right_240x20_irisbee,06066d55-normalized.ppm,0
1871,right_240x20_irisbee,90176d21-normalized.ppm,1
1872,right_240x20_irisbee,06651d66-normalized.ppm,1
1873,right_240x20_irisbee,05732d56-normalized.ppm,2
1874,right_240x20_irisbee,90028d88-normalized.ppm,2
1875,right_240x20_irisbee,90398d2-normalized.ppm,2
1876,right_240x20_irisbee,05612d148-normalized.ppm,1
1877,right_240x20_irisbee,05608d122-normalized.ppm,2
1878,right_240x20_irisbee,06048d97-normalized.ppm,2
1879,right_240x20_irisbee,05598d256-normalized.ppm,1
1880,right_240x20_irisbee,06490d540-normalized.ppm,1
1881,right_240x20_irisbee,05687d8-normalized.ppm,0
1882,right_240x20_irisbee,06533d100-normalized.ppm,2
1883,right_240x20_irisbee,05603d632-normalized.ppm,2
1884,right_240x20_irisbee,06721d79-normalized.ppm,1
1885,right_240x20_irisbee,06591d333-normalized.ppm,1
1886,right_240x20_irisbee,05611d406-normalized.ppm,0
1887,right_240x20_irisbee,05753d261-normalized.ppm,2
1888,right_240x20_irisbee,05773d66-normalized.ppm,2
1889,right_240x20_irisbee,06659d173-normalized.ppm,2
1890,right_240x20_irisbee,05837d49-normalized.ppm,2
1891,right_240x20_irisbee,06636d223-normalized.ppm,2
1892,right_240x20_irisbee,90082d169-normalized.ppm,2
1893,right_240x20_irisbee,06383d579-normalized.ppm,0
1894,right_240x20_irisbee,05932d146-normalized.ppm,1
1895,right_240x20_irisbee,05136d326-normalized.ppm,2
1896,right_240x20_irisbee,90263d86-normalized.ppm,1
1897,right_240x20_irisbee,05504d58-normalized.ppm,1
1898,right_240x20_irisbee,05893d203-normalized.ppm,1
1899,right_240x20_irisbee,05917d25-normalized.ppm,2
1900,right_240x20_irisbee,05578d14-normalized.ppm,1
1901,right_240x20_irisbee,05321d540-normalized.ppm,1
1902,right_240x20_irisbee,06579d28-normalized.ppm,0
1903,right_240x20_irisbee,90282d4-normalized.ppm,2
1904,right_240x20_irisbee,06672d147-normalized.ppm,1
1905,right_240x20_irisbee,05689d4-normalized.ppm,2
1906,right_240x20_irisbee,06689d76-normalized.ppm,1
1907,right_240x20_irisbee,05670d368-normalized.ppm,1
1908,right_240x20_irisbee,90124d43-normalized.ppm,2
1909,right_240x20_irisbee,06479d405-normalized.ppm,2
1910,right_240x20_irisbee,05312d663-normalized.ppm,0
1911,right_240x20_irisbee,05650d115-normalized.ppm,2
1912,right_240x20_irisbee,06198d32-normalized.ppm,2
1913,right_240x20_irisbee,06295d2-normalized.ppm,1
1914,right_240x20_irisbee,05801d191-normalized.ppm,2
1915,right_240x20_irisbee,05751d194-normalized.ppm,0
1916,right_240x20_irisbee,06172d64-normalized.ppm,0
1917,right_240x20_irisbee,06235d2-normalized.ppm,1
1918,right_240x20_irisbee,05653d325-normalized.ppm,2
1919,right_240x20_irisbee,05681d227-normalized.ppm,0
1920,right_240x20_irisbee,06483d90-normalized.ppm,2
1921,right_240x20_irisbee,06594d3-normalized.ppm,2
1922,right_240x20_irisbee,90292d2-normalized.ppm,1
1923,right_240x20_irisbee,05561d46-normalized.ppm,2
1924,right_240x20_irisbee,05901d103-normalized.ppm,1
1925,right_240x20_irisbee,05375d370-normalized.ppm,2
1926,right_240x20_irisbee,05847d145-normalized.ppm,1
1927,right_240x20_irisbee,05696d918-normalized.ppm,2
1928,right_240x20_irisbee,06399d6-normalized.ppm,2
1929,right_240x20_irisbee,06354d77-normalized.ppm,2
1930,right_240x20_irisbee,06376d2-normalized.ppm,1
1931,right_240x20_irisbee,05717d4-normalized.ppm,1
1932,right_240x20_irisbee,06412d102-normalized.ppm,2
1933,right_240x20_irisbee,06714d51-normalized.ppm,2
1934,right_240x20_irisbee,06557d76-normalized.ppm,1
1935,right_240x20_irisbee,06268d6-normalized.ppm,2
1936,right_240x20_irisbee,06522d47-normalized.ppm,2
1937,right_240x20_irisbee,05592d4-normalized.ppm,2
1938,right_240x20_irisbee,05923d1152-normalized.ppm,2
1939,right_240x20_irisbee,06705d84-normalized.ppm,1
1940,right_240x20_irisbee,05770d4-normalized.ppm,2
1941,right_240x20_irisbee,05382d258-normalized.ppm,1
1942,right_240x20_irisbee,06250d6-normalized.ppm,1
1943,right_240x20_irisbee,06024d134-normalized.ppm,2
1944,right_240x20_irisbee,06032d36-normalized.ppm,2
1945,right_240x20_irisbee,06629d202-normalized.ppm,2
1946,right_240x20_irisbee,05584d17-normalized.ppm,0
1947,right_240x20_irisbee,06667d85-normalized.ppm,2
1948,right_240x20_irisbee,06203d4-normalized.ppm,2
1949,right_240x20_irisbee,05872d83-normalized.ppm,0
1950,right_240x20_irisbee,06284d4-normalized.ppm,1
1951,right_240x20_irisbee,06064d43-normalized.ppm,2
1952,right_240x20_irisbee,90021d178-normalized.ppm,2
1953,right_240x20_irisbee,05777d6-normalized.ppm,2
1954,right_240x20_irisbee,05513d167-normalized.ppm,2
1955,right_240x20_irisbee,05053d327-normalized.ppm,2
1956,right_240x20_irisbee,06506d41-normalized.ppm,2
1957,right_240x20_irisbee,05175d338-normalized.ppm,2
1958,right_240x20_irisbee,05629d927-normalized.ppm,1
1959,right_240x20_irisbee,06090d39-normalized.ppm,2
1960,right_240x20_irisbee,05835d181-normalized.ppm,2
